Date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
2003-10-31,,,,,,,,,,
2003-11-28,,,,,,,,,,
2003-12-31,,,,,,,,,,
2004-01-30,,,,,,,,,,
2004-02-27,,,,,,,,,,
2004-03-31,,,,,,,,,,
2004-04-30,,,,,,,,,,
2004-05-31,,,,,,,,,,
2004-06-30,,,,,,,,,,
2004-07-30,,,,,,,,,,
2004-08-31,,,,,,,,,,
2004-09-30,,,,,,,,,,
2004-10-29,,,,,,,,,,
2004-11-30,,,,,,,,,,
2004-12-31,,,,,,,,,,
2005-01-31,,,,,,,,,,
2005-02-28,,,,,,,,,,
2005-03-31,,,,,,,,,,
2005-04-29,,,,,,,,,,
2005-05-31,,,,,,,,,,
2005-06-30,,,,,,,,,,
2005-07-29,,,,,,,,,,
2005-08-31,,,,,,,,,,
2005-09-30,,,,,,,,,,
2005-10-31,,,,,,,,,,
2005-11-30,,,,,,,,,,
2005-12-30,,,,,,,,,,
2006-01-31,,,,,,,,,,
2006-02-28,,,,,,,,,,
2006-03-31,,,,,,,,,,
2006-04-28,,,,,,,,,,
2006-05-31,,,,,,,,,,
2006-06-30,,,,,,,,,,
2006-07-31,,,,,,,,,,
2006-08-31,,,,,,,,,,
2006-09-29,,,,,,,,,,
2006-10-31,,,,,,,,,,
2006-11-30,,,,,,,,,,
2006-12-29,,,,,,,,,,
2007-01-31,,,,,,,,,,
2007-02-28,,,,,,,,,,
2007-03-30,,,,,,,,,,
2007-04-30,,,,,,,,,,
2007-05-31,,,,,,,,,,
2007-06-29,,,,,,,,,,
2007-07-31,,,,,,,,,,
2007-08-31,,,,,,,,,,
2007-09-28,,,,,,,,,,
2007-10-31,,,,,,,,,,
2007-11-30,,,,,,,,,,
2007-12-31,,,,,,,,,,
2008-01-31,,,,,,,,,,
2008-02-29,,,,,,,,,,
2008-03-31,,,,,,,,,,
2008-04-30,,,,,,,,,,
2008-05-30,,,,,,,,,,
2008-06-30,,,,,,,,,,
2008-07-31,,,,,,,,,,
2008-08-29,,,,,,,,,,
2008-09-30,,,,,,,,,,
2008-10-31,,,,,,,,,,
2008-11-28,,,,,,,,,,
2008-12-31,,,,,,,,,,
2009-01-30,,,,,,,,,,
2009-02-27,,,,,,,,,,
2009-03-31,,,,,,,,,,
2009-04-30,,,,,,,,,,
2009-05-29,,,,,,,,,,
2009-06-30,,,,,,,,,,
2009-07-31,,,,,,,,,,
2009-08-31,,,,,,,,,,
2009-09-30,,,,,,,,,,
2009-10-30,,,,,,,,,,
2009-11-30,,,,,,,,,,
2009-12-31,,,,,,,,,,
2010-01-29,,,,,,,,,,
2010-02-26,,,,,,,,,,
2010-03-31,,,,,,,,,,
2010-04-30,,,,,,,,,,
2010-05-31,,,,,,,,,,
2010-06-30,,,,,,,,,,
2010-07-30,,,,,,,,,,
2010-08-31,,,,,,,,,,
2010-09-30,,,,,,,,,,
2010-10-29,,,,,,,,,,
2010-11-30,,,,,,,,,,
2010-12-31,,,,,,,,,,
2011-01-31,,,,,,,,,,
2011-02-28,,,,,,,,,,
2011-03-31,,,,,,,,,,
2011-04-29,,,,,,,,,,
2011-05-31,,,,,,,,,,
2011-06-30,,,,,,,,,,
2011-07-29,,,,,,,,,,
2011-08-31,,,,,,,,,,
2011-09-30,,,,,,,,,,
2011-10-31,,,,,,,,,,
2011-11-30,,,,,,,,,,
2011-12-30,,,,,,,,,,
2012-01-31,,,,,,,,,,
2012-02-29,,,,,,,,,,
2012-03-30,,,,,,,,,,
2012-04-30,,,,,,,,,,
2012-05-31,,,,,,,,,,
2012-06-29,,,,,,,,,,
2012-07-31,,,,,,,,,,
2012-08-31,,,,,,,,,,
2012-09-28,,,,,,,,,,
2012-10-31,,,,,,,,,,
2012-11-30,,,,,,,,,,
2012-12-31,,,,,,,,,,
2013-01-31,,,,,,,,,,
2013-02-28,,,,,,,,,,
2013-03-29,,,,,,,,,,
2013-04-30,,,,,,,,,,
2013-05-31,,,,,,,,,,
2013-06-28,,,,,,,,,,
2013-07-31,,,,,,,,,,
2013-08-30,,,,,,,,,,
2013-09-30,,,,,,,,,,
2013-10-31,,,,,,,,,,
2013-11-29,,,,,,,,,,
2013-12-31,,,,,,,,,,
2014-01-31,,,,,,,,,,
2014-02-28,,,,,,,,,,
2014-03-31,,,,,,,,,,
2014-04-30,,,,,,,,,,
2014-05-30,,,,,,,,,,
2014-06-30,,,,,,,,,,
2014-07-31,,,,,,,,,,
2014-08-29,,,,,,,,,,
2014-09-30,,,,,,,,,,
2014-10-31,,,,,,,,,,
2014-11-28,,,,,,,,,,
2014-12-31,,,,,,,,,,
2015-01-30,,,,,,,,,,
2015-02-27,,,,,,,,,,
2015-03-31,,,,,,,,,,
2015-04-30,,,,,,,,,,
2015-05-29,,,,,,,,,,
2015-06-30,,,,,,,,,,
2015-07-31,,,,,,,,,,
2015-08-31,,,,,,,,,,
2015-09-30,,,,,,,,,,
2015-10-30,,,,,,,,,,
2015-11-30,,,,,,,,,,
2015-12-31,,,,,,,,,,
2016-01-29,,,,,,,,,,
2016-02-29,0.024362481977668438,0.015968427224695308,0.019716775028486455,0.027605527134027363,0.0035208443681994384,0.03643725631790229,0.03192544720219418,-0.006300181314812414,0.03879944297604898,0.040089319849320404
2016-03-31,0.07983724439627908,0.07479644639168918,0.08298109062855374,0.07998084879426733,0.07072858864906124,0.08342061947518875,0.0870828063132239,0.07469435260431156,0.10757815462636307,0.17795906168067774
2016-04-29,-0.02627527700953321,-0.009570043967327782,-0.03731882317820012,-0.029905452353111855,-0.020095883674402255,-0.02402710781259687,-0.04509950117533526,-0.023549267001067076,-0.026638560028981535,0.04780516588869129
2016-05-31,0.017420293055574354,0.036958909142800644,0.018286554673910382,0.015729118531459346,0.03456491698803791,0.007444858060410731,-0.0019497314298311623,-0.005430929409843355,0.025045301682242133,0.04702602531948811
2016-06-30,0.10426142261580414,0.11333381965570107,0.09381563700049467,0.08592471144715767,0.048727291635506785,0.09249537661776297,0.07011420084618025,0.078811366345373,0.06697999884421828,0.03733136724198453
2016-07-29,-0.0169821812640291,-0.01897811995969974,-0.014538514878059497,-0.013726079164014582,-0.0010650205948348572,-0.009938124436883244,-0.006208369660495021,0.013229945450213387,-0.0005176735087535356,-0.031681560473121394
2016-08-31,-0.06759176823687667,-0.058770274688809354,-0.0796992574437797,-0.054363306731173365,-0.06488101901846015,-0.06253599430221696,-0.05027740384787649,-0.050144514868903034,-0.05776406554178589,-0.06672767378815377
2016-09-30,0.009678699459579368,0.004537782916774535,0.003319637504015982,0.007187741639469669,0.0022104435644004403,0.016618593151884964,0.0009138055191427,-0.0049285140183291665,0.005169138636964887,0.0003323475490614551
2016-10-31,-0.013313070893264353,0.02013523970707139,0.00837475610495697,-0.0037388957669494496,0.006131382901792233,-0.05757315848010658,0.01941567979361773,0.00838873001938678,0.005761966424022528,-0.004414910140065564
2016-11-30,-0.05785545313843721,-0.04094094110281543,-0.04620895485798543,-0.023503266654272898,-0.05383789749016573,-0.05857053583604138,-0.04002411792150529,-0.0407474640515163,-0.0339454332758878,-0.026328733925794268
2016-12-30,0.033037862551295295,0.040204818433890045,0.04097125333629925,0.0433665611916183,0.06561691173428692,0.07114193824602744,0.04441486699489946,0.07393541458794872,0.04900214805376879,0.03022225700896186
2017-01-31,0.006825271793032088,0.013795494803627776,0.029526749678225734,0.02124027323268829,0.005504228638113655,0.013111811928231187,0.004982903230687563,0.00843281484374403,0.0033814390285408593,0.11599774207378973
2017-02-28,0.04869634831297912,0.06063788649098245,0.053319311692481275,0.0354836229390576,0.04576108447820282,0.015546804174621842,0.05715564814258337,0.0289427878534797,0.0683802191141108,0.07981531296917976
2017-03-31,0.01209759399255709,0.0036622875312959657,-0.020076107730435777,-0.005208638679932524,0.03912898336446883,0.015685217046492728,0.0021204925915880115,-0.013502907728755065,-0.004886287754159964,-0.0010001040726644501
2017-04-28,0.026049328584305753,0.013725191506803736,0.02051434799825369,-0.010173446615578452,0.023799952517137513,-0.013545475847986765,0.00684190262558948,-0.0018051183932736858,0.0122925319495469,-0.015530320618693342
2017-05-31,0.0410389492544753,0.029106396144561526,0.05919329390164396,0.015934643052079256,0.03540059915282926,0.05795763530861945,0.044732559877282085,0.04056998103981557,0.043563858987346604,0.01850629094285809
2017-06-30,-0.03531553008087803,-0.02437996315517832,-0.017835274392734635,-0.02776979720630779,-0.025369278003890956,-0.038016842014770125,-0.021061851335636428,-0.037964792583575935,0.00371810299590399,-0.019159291864047263
2017-07-31,0.022589632665567978,0.02848445328707716,0.018717835829210383,0.1521534981006365,0.014857890192980042,0.008360334498474842,0.04109319655221033,0.02335478948125691,0.009125288926769856,0.046973865442820374
2017-08-31,0.04899084818806291,0.039379893581607726,0.03267785560474956,0.0439086674577985,0.03810276881536138,0.010054283522215879,0.025511053835504265,0.037571465218839695,0.025952962418363684,0.031038626389423563
2017-09-29,-0.037018549988061235,-0.03423973422970602,-0.004865664065103414,-0.031106634241469172,-0.03031118173162245,-0.022959606432935487,-0.03203661082390452,-0.02086094861505161,-0.021046715965206075,-0.023657082834738625
2017-10-31,0.042856833031861996,0.011792918899265814,0.04537424118940847,0.05207479157345518,0.046327374863525415,0.02454594273142341,0.05891164929291345,0.04665555846006886,0.033749333592778354,0.08689494656202375
2017-11-30,0.027056129994654714,0.06482307215469452,0.055207489794766196,0.04228053473425771,0.018119147533247542,0.04999507436150319,0.046319287509816474,0.03802094929076261,0.018074579587457545,0.017466521443314953
2017-12-29,-0.017506195709389567,-0.06170780711859373,-0.051125126415417554,-0.05045357972435316,-0.047636530502394615,-0.029810759576595014,-0.10114197895166026,-0.08921360533343767,-0.03649139378003552,-0.046738951117342054
2018-01-31,-0.025914144835294157,-0.04205309399205289,-0.06998576152365799,-0.05363568089117399,-0.04420755465962889,-0.007826702667041663,-0.011220994146222055,-0.02164557785907245,-0.031322338069154486,0.030633188909159448
2018-02-28,-0.0300541272168513,-0.05611852139057463,-0.04364237234261359,-0.042181092070255444,-0.0423625986434254,-0.04117918478608801,-0.0378288455805987,-0.0053653851815973486,-0.05435474630812601,-0.03279847286362828
2018-03-30,0.10469053824660819,0.046439120513405374,0.029764210984835282,0.04406365699532311,0.05664816583372978,0.04666009382463857,0.03638043673545366,0.04039104660311976,-0.010379650111219699,0.04205885313294777
2018-04-30,-0.018539775507144956,0.02539173207093115,0.027597808636039,0.03478303168188601,0.03641744224246701,0.025198698972094924,0.027204395545970355,0.011348342861208893,0.03456158509354301,0.032209987626424574
2018-05-31,0.04183688954837139,-0.001447417431441204,0.024239915246267896,-0.03323376964495769,-0.01508474296675244,-0.02166181362207903,0.0200507835235344,0.04167301023428904,-0.03931013622564172,-0.032030711920994104
2018-06-29,-0.017465225580284887,0.024195080591154088,0.018787219909371045,0.023928824159857864,0.020983418102772378,0.02090308411323205,0.04532843961031544,0.02533364170565966,0.061655032715808224,0.04038353784642146
2018-07-31,0.018504245298072448,-0.010269443743196383,0.026562516718187767,0.016516378725760894,0.0011682554469131246,0.03699274933393237,0.017310037670016525,0.01010702274521121,0.040784334086715335,0.03752824631029875
2018-08-31,0.05866740277918928,0.01445738566129536,0.007037389292381069,0.013445752440858253,0.03926361095284364,0.028974618020102816,0.006811054444739728,0.006672969504309734,-0.03480380500353945,0.0023664012610565464
2018-09-28,0.02420201765304338,0.0034534038484137497,-0.0006372444912393083,0.0019385202511719897,-0.009866875748857843,-0.009090265874729608,-0.033867122207978974,-0.004575204934239352,-0.013903736630762165,0.013661356708772813
2018-10-31,0.0003739558007522052,0.008266253639540663,0.020562236589203642,0.03089498093272421,0.01847071164127906,0.029964140905148984,0.02175144311995351,-0.02752934179084704,0.03230804639281145,0.03234255485098784
2018-11-30,0.06295304864091467,0.04738908691581156,0.07559152198827679,0.05065609533111909,0.07280277986830519,0.058693087621680906,0.052767460591693016,0.05714881869219124,0.07099916215368074,-0.043997369967444966
2018-12-31,-0.013594011058532751,-0.04503505924283061,-0.0554595275928923,-0.041140369186402515,-0.03371478941897451,-0.05503142852778048,-0.04903729044788796,-0.008888930054193556,-0.05567115662379655,-0.01818808638498659
2019-01-31,0.04083424626715426,0.08629390715991492,0.04918743757702437,0.04737838243077933,0.06529971912653454,0.07198192015940208,0.04324524513218786,0.05953059837821628,0.07246998352623539,0.030664234350461467
2019-02-28,0.03170312868137781,0.031666309219783084,0.049597805463380884,0.04712147627324422,0.04538263970701889,0.04934102212683067,0.02676643870261819,0.04667698413234489,0.03023245209883944,0.04875592717333066
2019-03-29,0.0334064586036511,0.03233702386595638,0.031115727231425305,0.027314708289436346,0.027396103359180152,0.024642086302763544,0.028104342244940444,0.03633159741607672,0.02908382586639287,0.026031655233581308
2019-04-30,-0.02876202647949999,0.006077336384610092,0.018937184541302332,0.004447476608004745,0.011059338358370807,0.007023111334471088,0.00845801641333277,0.003076678399530297,0.003225974916269007,0.020526111914929146
2019-05-31,-0.0998770378999871,0.010851607214845163,0.02148872440516225,0.01887493387804337,0.00647875292918082,-0.017858871933032927,-0.008108494697173748,0.00968067774757475,-0.01918476958184286,-0.035034377871220844
2019-06-28,0.04213177706054346,0.02050834538509383,0.027012982427937704,0.028731849485075234,0.04555334293538441,0.04125191213912227,0.03607632396033389,0.005368739363353803,0.03184340353493653,0.07570633013969974
2019-07-31,0.010803259408758148,0.009479972844014176,0.010525764769117263,0.014867160196118834,0.011345693475271257,0.011460364188772387,0.006170617327602749,0.004929717813893897,0.006312666368491741,0.0007067908642617674
