Date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
2003-10-31,,,,,,,,,,
2003-11-28,,,,,,,,,,
2003-12-31,,,,,,,,,,
2004-01-30,,,,,,,,,,
2004-02-27,,,,,,,,,,
2004-03-31,,,,,,,,,,
2004-04-30,,,,,,,,,,
2004-05-31,,,,,,,,,,
2004-06-30,,,,,,,,,,
2004-07-30,,,,,,,,,,
2004-08-31,,,,,,,,,,
2004-09-30,,,,,,,,,,
2004-10-29,,,,,,,,,,
2004-11-30,,,,,,,,,,
2004-12-31,,,,,,,,,,
2005-01-31,,,,,,,,,,
2005-02-28,,,,,,,,,,
2005-03-31,,,,,,,,,,
2005-04-29,,,,,,,,,,
2005-05-31,,,,,,,,,,
2005-06-30,,,,,,,,,,
2005-07-29,,,,,,,,,,
2005-08-31,,,,,,,,,,
2005-09-30,,,,,,,,,,
2005-10-31,,,,,,,,,,
2005-11-30,,,,,,,,,,
2005-12-30,,,,,,,,,,
2006-01-31,,,,,,,,,,
2006-02-28,,,,,,,,,,
2006-03-31,,,,,,,,,,
2006-04-28,,,,,,,,,,
2006-05-31,,,,,,,,,,
2006-06-30,,,,,,,,,,
2006-07-31,,,,,,,,,,
2006-08-31,,,,,,,,,,
2006-09-29,,,,,,,,,,
2006-10-31,,,,,,,,,,
2006-11-30,,,,,,,,,,
2006-12-29,,,,,,,,,,
2007-01-31,,,,,,,,,,
2007-02-28,,,,,,,,,,
2007-03-30,,,,,,,,,,
2007-04-30,,,,,,,,,,
2007-05-31,,,,,,,,,,
2007-06-29,,,,,,,,,,
2007-07-31,,,,,,,,,,
2007-08-31,,,,,,,,,,
2007-09-28,,,,,,,,,,
2007-10-31,,,,,,,,,,
2007-11-30,,,,,,,,,,
2007-12-31,,,,,,,,,,
2008-01-31,,,,,,,,,,
2008-02-29,,,,,,,,,,
2008-03-31,,,,,,,,,,
2008-04-30,,,,,,,,,,
2008-05-30,,,,,,,,,,
2008-06-30,,,,,,,,,,
2008-07-31,,,,,,,,,,
2008-08-29,,,,,,,,,,
2008-09-30,,,,,,,,,,
2008-10-31,,,,,,,,,,
2008-11-28,,,,,,,,,,
2008-12-31,,,,,,,,,,
2009-01-30,,,,,,,,,,
2009-02-27,,,,,,,,,,
2009-03-31,,,,,,,,,,
2009-04-30,,,,,,,,,,
2009-05-29,,,,,,,,,,
2009-06-30,,,,,,,,,,
2009-07-31,,,,,,,,,,
2009-08-31,,,,,,,,,,
2009-09-30,,,,,,,,,,
2009-10-30,,,,,,,,,,
2009-11-30,,,,,,,,,,
2009-12-31,,,,,,,,,,
2010-01-29,,,,,,,,,,
2010-02-26,,,,,,,,,,
2010-03-31,,,,,,,,,,
2010-04-30,,,,,,,,,,
2010-05-31,,,,,,,,,,
2010-06-30,,,,,,,,,,
2010-07-30,,,,,,,,,,
2010-08-31,,,,,,,,,,
2010-09-30,,,,,,,,,,
2010-10-29,,,,,,,,,,
2010-11-30,,,,,,,,,,
2010-12-31,,,,,,,,,,
2011-01-31,,,,,,,,,,
2011-02-28,,,,,,,,,,
2011-03-31,,,,,,,,,,
2011-04-29,,,,,,,,,,
2011-05-31,,,,,,,,,,
2011-06-30,,,,,,,,,,
2011-07-29,,,,,,,,,,
2011-08-31,,,,,,,,,,
2011-09-30,,,,,,,,,,
2011-10-31,,,,,,,,,,
2011-11-30,,,,,,,,,,
2011-12-30,,,,,,,,,,
2012-01-31,,,,,,,,,,
2012-02-29,,,,,,,,,,
2012-03-30,,,,,,,,,,
2012-04-30,,,,,,,,,,
2012-05-31,,,,,,,,,,
2012-06-29,,,,,,,,,,
2012-07-31,,,,,,,,,,
2012-08-31,,,,,,,,,,
2012-09-28,,,,,,,,,,
2012-10-31,,,,,,,,,,
2012-11-30,,,,,,,,,,
2012-12-31,,,,,,,,,,
2013-01-31,,,,,,,,,,
2013-02-28,,,,,,,,,,
2013-03-29,,,,,,,,,,
2013-04-30,,,,,,,,,,
2013-05-31,,,,,,,,,,
2013-06-28,,,,,,,,,,
2013-07-31,,,,,,,,,,
2013-08-30,,,,,,,,,,
2013-09-30,,,,,,,,,,
2013-10-31,,,,,,,,,,
2013-11-29,,,,,,,,,,
2013-12-31,,,,,,,,,,
2014-01-31,,,,,,,,,,
2014-02-28,,,,,,,,,,
2014-03-31,,,,,,,,,,
2014-04-30,,,,,,,,,,
2014-05-30,,,,,,,,,,
2014-06-30,,,,,,,,,,
2014-07-31,,,,,,,,,,
2014-08-29,,,,,,,,,,
2014-09-30,,,,,,,,,,
2014-10-31,,,,,,,,,,
2014-11-28,,,,,,,,,,
2014-12-31,,,,,,,,,,
2015-01-30,,,,,,,,,,
2015-02-27,,,,,,,,,,
2015-03-31,,,,,,,,,,
2015-04-30,,,,,,,,,,
2015-05-29,,,,,,,,,,
2015-06-30,,,,,,,,,,
2015-07-31,,,,,,,,,,
2015-08-31,,,,,,,,,,
2015-09-30,,,,,,,,,,
2015-10-30,,,,,,,,,,
2015-11-30,,,,,,,,,,
2015-12-31,,,,,,,,,,
2016-01-29,,,,,,,,,,
2016-02-29,0.03359899865355928,0.07554618013150272,0.04054554574605618,0.006016781608204624,0.04222480234848636,0.04333859179313648,0.1382329697398883,0.005789924954874293,0.15049974469482608,0.27275585381295997
2016-03-31,0.09522746999837166,0.08095848835302866,0.08540532790302191,0.07192040370466313,0.08040263896689825,0.14894868188707344,0.17254539147654357,0.08980285781893671,0.058645989810656385,0.1518093892378977
2016-04-29,0.029127897294717913,-0.0021324254672987486,0.04307008866240114,0.1828771231764561,-0.00148922402881696,0.023826970752061416,0.023794185771117193,0.05476962635278404,0.06330128996705686,0.1540728865385299
2016-05-31,0.07864883863157579,-0.0015683764199082018,0.028745722077997082,0.005799270801874257,-0.0006456684402356139,0.05665630287958706,-0.022491870731787933,0.013060891038602973,-0.08527608175622359,-0.06652432099361909
2016-06-30,0.01718450334192423,-0.044889256245000564,0.11124187465067881,0.0043620362992217165,-0.002490244644083317,-0.027149060762076405,-0.0030800301442413525,-0.04809110994038157,-0.061743478890473324,0.0073004265552926535
2016-07-29,0.042517149345101535,0.03879412325957843,0.06144535333230261,0.01943487672333466,0.01310619091356724,0.10077762579940541,-0.016972919345722925,0.03951432905480027,0.02656131278088325,0.07292113787083972
2016-08-31,-0.06019554796501433,0.08120181039569963,-0.09079695871220234,-0.005225307876315033,0.028709453434503485,-0.04029677119240754,0.027541363947339526,0.05642149218887985,-0.012622893913183275,-0.00821098532734473
2016-09-30,0.014964310697991793,0.0033499954799936504,0.024230963255465254,0.00960336101621434,0.01132790379406364,0.04167351079762294,0.0012634397132991564,0.004046529506808172,0.011404779011088217,-0.07325931290944558
2016-10-31,-0.08179047138996505,-0.013676411963172375,-0.0872456188595635,0.011437247647454518,-0.04585859065154674,-0.046012219487660266,0.019784453195033525,-0.051560090999849206,0.024368560884036272,-0.007505052053253543
2016-11-30,-0.055355231380222324,0.08117248140434297,0.1449005637890651,0.10075732437503859,0.055070506800981134,0.10963319750210099,0.0903177042384451,0.023743505945066468,0.09046865104785029,0.27029505132261256
2016-12-30,0.010313310606649723,-0.03700177457842968,-0.020685022185232382,0.004064090012325328,-0.045750822525919256,0.04529116200682881,0.0006155317600071338,0.007823178420278909,-0.031231450100213,0.03737054918597804
2017-01-31,0.038369492092318935,0.025409528389143343,0.06332373640374978,0.16709762307846354,0.03523895225133453,0.05113421036735821,0.03044908891315745,0.047259725227012384,0.06916485603104028,0.08199701025381582
2017-02-28,-0.006644705844128647,0.00946051164681272,-0.09624095114632208,0.025099235858114854,-0.0051750427402651455,0.0387570546988083,0.024842658409303442,0.025158317851316392,-0.01931192595382547,-0.03181707874897758
2017-03-31,0.01816119784437653,-0.037722954005289855,-0.0020313960534658615,0.0872768162614675,0.011832524865432367,0.004282862941793364,0.009407803573761031,-0.008047666003190457,-0.02789306345014214,-0.03307279419356823
2017-04-28,0.04535429610055782,0.017338101033925524,0.013050340856779474,0.03306953260159218,0.015463440160031872,0.035415955889636086,0.010587752366948422,-0.012994670806050546,-0.016000381762954374,-0.011177585911504381
2017-05-31,0.032307803379803136,-0.011720927388152724,-0.008569986815911146,0.02291948112320663,0.009529693124800195,0.03016712212728795,-0.010487261001793868,-0.047152716621291,-0.06442047728171202,0.0005639582481640945
2017-06-30,0.010345855133402434,-0.017716652614357453,0.08373859968246888,0.04777399768700619,0.017631966625483053,-1.816029542373032e-05,0.017051906130456818,0.03182478275330736,0.02974239880559626,0.026968640136866284
2017-07-31,0.04188409654120887,-0.016125186894403898,0.016195321317266826,0.05160054076294607,-0.025664115862636727,0.00963010045174099,0.1475763320239467,0.10459334165081896,0.030591706375778627,-0.00445949489182514
2017-08-31,0.05318819181022483,-0.0013670640905318887,-0.023105158636792356,-0.05249918620087057,0.019787758876580464,-0.0033081383897960817,0.031476887619847904,0.019249866429369877,0.017515616038259463,-0.051057264913829815
2017-09-29,0.07965414199584231,0.023778033805995025,0.03927701944963313,-0.02661492808676852,0.05320454627632717,0.04530059977801204,0.07529387418039384,0.04927888368833755,0.003896752102572898,0.03099656076070556
2017-10-31,0.029070831309045975,0.00024407938233267368,0.029707984954362554,0.0803531562585732,0.038561436373017045,0.06081206008253892,0.004620886950093106,0.027703082672339563,0.06529231760902854,0.033881019133762846
2017-11-30,-0.0033358601324205983,0.012603132208156842,0.03489130625063741,0.019021695910734993,0.0023949224902507873,-0.012841611702723077,0.02412843466648747,0.034135184083724734,0.00300887751246511,0.08863546035274816
2017-12-29,-0.0064042511523705326,0.007270471366982704,0.02658865358919793,0.07940092045795621,0.018683208415447867,0.08754059880202336,0.18090373200023147,-0.017584682802640028,0.005912906186776423,0.0319164155821657
2018-01-31,-0.0401636960106746,0.032096267611561036,0.04266276493761334,0.051053654178045936,0.03557856691449679,0.02430333147908803,0.053778189448758264,0.026083971825521912,0.04045467594140173,0.011907643437977011
2018-02-28,-0.09729675644819258,-0.05011688576766948,-0.020836365130589063,-0.00099390825766843,-0.06714362974009062,-0.034724620446207166,-0.047164927217297425,-0.08163000668048459,-0.09051091261799776,-0.03130673623953587
2018-03-30,-0.05627475768622451,-0.05464587567873441,-0.015000392155310294,-0.0027089109264089584,-0.06374112630293775,-0.01489373526303922,0.005622297893857375,-0.01667288248580212,0.011832893727175609,-0.023246570982780084
2018-04-30,-0.021698835989134208,-0.017009294250016238,-0.025089280862864622,0.041269246461522746,-0.0046751398782828675,0.027089683925709096,-0.022812617112087763,-0.014335470493067382,0.032872309645763376,0.037671649040587916
2018-05-31,0.030869037626296114,0.02737743016034766,0.017978057098263722,0.08577617106123114,0.03109436914835778,-0.014920022545625078,-0.012375624635089713,-0.10562711692976667,0.14653211483829187,0.05441783114008277
2018-06-29,-0.0029532081063789184,-0.016472148517117646,-0.0009398622556567315,0.02154206462040198,-0.009982269621500025,-0.002646178905989227,0.003700620084870654,-0.0038079830813698146,0.014953929213623263,-0.017679840101188837
2018-07-31,0.01520760504539657,0.050123608290187395,0.0813600870606268,0.008719571377913793,0.014573269268430389,0.0721609688958953,0.01715930634098517,-0.054219314023194576,0.06889925619723303,0.0007270737352361353
2018-08-31,0.04964512465034917,0.0035624200587623944,-0.0660633229050352,-0.05497836473537826,-0.018715383018859926,-0.11011216796724166,0.02509535054091176,-0.018087523016302565,-0.00985383324289485,-0.006308120766791436
2018-09-28,0.02746955055880773,-0.053548607807025084,0.01587252617296314,0.0009649256866963718,-0.0012071723927260154,0.004704408572464791,0.014194850423939975,,0.026513550085378812,-0.010133034431697071
2018-10-31,-0.1275108264227238,-0.16301522004819557,-0.047416097737366325,-0.07213377019481138,-0.12628805947745278,-0.1336933492008901,-0.009303465233216845,0.01935013451026805,-0.058642072704544135,-0.12053299490850773
2018-11-30,-0.009922870331870412,0.08910395767115424,0.04224177737905199,0.03353782910280367,0.0460935352855106,0.08840934838206516,-0.020945597939238336,0.04543313074502753,0.049816969611626405,0.06454079315880216
2018-12-31,-0.0763056597801423,-0.053424899275719195,-0.11698265338786806,-0.07172579147423547,-0.0774933533894078,-0.08310456345816003,0.07601849176538567,-0.16902867657811205,-0.1405727117607287,-0.053628867568902394
2019-01-31,0.03388327988428763,0.08472804373709486,0.12772031936067174,0.18292972296842436,0.11481143499247493,0.043665516294967066,0.05726940773903899,0.10600889459434326,0.10158024464919058,0.07003098269101986
2019-02-28,0.03536147168211645,0.018306202588284748,0.06183900918112095,0.012985044560553716,-0.02576293700327607,0.02494360430464254,0.19383687234332447,0.038201909306278425,0.014301397877477529,0.07042710999868833
2019-03-29,-0.025634201211869073,0.0479169542596285,0.004990266259172094,-0.02996414618176091,0.02059611843198213,0.030412512403866887,-0.007738144838215999,0.02359368059547884,0.041869356058626295,-0.0032908063597460644
2019-04-30,0.043040644895611914,0.07817880905295649,0.03932899571013637,0.004180905161759396,0.022813799435593734,0.04052498372891811,-0.06295961159162544,-0.10971176953074402,0.03145216503260018,0.03848178114267046
2019-05-31,-0.04521431460025738,0.026693358352607888,-0.11863334741602488,-0.1118202825095234,-0.13928630918972446,-0.054151560837801815,0.008073057196126443,-0.09708881396426194,-0.1574659441012703,-0.1328411845264532
2019-06-28,0.1063459937783266,0.16078528827037775,0.12500884867798223,0.12661333182198997,0.13384602373000254,0.1000194753477388,0.09621531017772234,0.1907175724385033,0.11794023362267558,0.08071731310182868
2019-07-31,0.008299654909155888,-0.002141296628645206,0.007940405211359691,0.007578461298978212,0.003170867262648739,-0.001736350814278198,-0.00543183394038832,-0.006276117648052915,0.01702759311202895,-0.004127705421251959
