Date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
2003-10-31,,,,,,,,,,
2003-11-28,,,,,,,,,,
2003-12-31,,,,,,,,,,
2004-01-30,,,,,,,,,,
2004-02-27,,,,,,,,,,
2004-03-31,,,,,,,,,,
2004-04-30,,,,,,,,,,
2004-05-31,,,,,,,,,,
2004-06-30,,,,,,,,,,
2004-07-30,,,,,,,,,,
2004-08-31,,,,,,,,,,
2004-09-30,,,,,,,,,,
2004-10-29,,,,,,,,,,
2004-11-30,,,,,,,,,,
2004-12-31,,,,,,,,,,
2005-01-31,,,,,,,,,,
2005-02-28,,,,,,,,,,
2005-03-31,,,,,,,,,,
2005-04-29,,,,,,,,,,
2005-05-31,,,,,,,,,,
2005-06-30,,,,,,,,,,
2005-07-29,,,,,,,,,,
2005-08-31,,,,,,,,,,
2005-09-30,,,,,,,,,,
2005-10-31,,,,,,,,,,
2005-11-30,,,,,,,,,,
2005-12-30,,,,,,,,,,
2006-01-31,,,,,,,,,,
2006-02-28,,,,,,,,,,
2006-03-31,,,,,,,,,,
2006-04-28,,,,,,,,,,
2006-05-31,,,,,,,,,,
2006-06-30,,,,,,,,,,
2006-07-31,,,,,,,,,,
2006-08-31,,,,,,,,,,
2006-09-29,,,,,,,,,,
2006-10-31,,,,,,,,,,
2006-11-30,,,,,,,,,,
2006-12-29,,,,,,,,,,
2007-01-31,,,,,,,,,,
2007-02-28,,,,,,,,,,
2007-03-30,,,,,,,,,,
2007-04-30,,,,,,,,,,
2007-05-31,,,,,,,,,,
2007-06-29,,,,,,,,,,
2007-07-31,,,,,,,,,,
2007-08-31,,,,,,,,,,
2007-09-28,,,,,,,,,,
2007-10-31,,,,,,,,,,
2007-11-30,,,,,,,,,,
2007-12-31,,,,,,,,,,
2008-01-31,,,,,,,,,,
2008-02-29,,,,,,,,,,
2008-03-31,,,,,,,,,,
2008-04-30,,,,,,,,,,
2008-05-30,,,,,,,,,,
2008-06-30,,,,,,,,,,
2008-07-31,,,,,,,,,,
2008-08-29,,,,,,,,,,
2008-09-30,,,,,,,,,,
2008-10-31,,,,,,,,,,
2008-11-28,,,,,,,,,,
2008-12-31,,,,,,,,,,
2009-01-30,,,,,,,,,,
2009-02-27,,,,,,,,,,
2009-03-31,,,,,,,,,,
2009-04-30,,,,,,,,,,
2009-05-29,,,,,,,,,,
2009-06-30,,,,,,,,,,
2009-07-31,,,,,,,,,,
2009-08-31,,,,,,,,,,
2009-09-30,,,,,,,,,,
2009-10-30,,,,,,,,,,
2009-11-30,,,,,,,,,,
2009-12-31,,,,,,,,,,
2010-01-29,,,,,,,,,,
2010-02-26,,,,,,,,,,
2010-03-31,,,,,,,,,,
2010-04-30,,,,,,,,,,
2010-05-31,,,,,,,,,,
2010-06-30,,,,,,,,,,
2010-07-30,,,,,,,,,,
2010-08-31,,,,,,,,,,
2010-09-30,,,,,,,,,,
2010-10-29,,,,,,,,,,
2010-11-30,,,,,,,,,,
2010-12-31,,,,,,,,,,
2011-01-31,,,,,,,,,,
2011-02-28,,,,,,,,,,
2011-03-31,,,,,,,,,,
2011-04-29,,,,,,,,,,
2011-05-31,,,,,,,,,,
2011-06-30,,,,,,,,,,
2011-07-29,,,,,,,,,,
2011-08-31,,,,,,,,,,
2011-09-30,,,,,,,,,,
2011-10-31,,,,,,,,,,
2011-11-30,,,,,,,,,,
2011-12-30,,,,,,,,,,
2012-01-31,,,,,,,,,,
2012-02-29,,,,,,,,,,
2012-03-30,,,,,,,,,,
2012-04-30,,,,,,,,,,
2012-05-31,,,,,,,,,,
2012-06-29,,,,,,,,,,
2012-07-31,,,,,,,,,,
2012-08-31,,,,,,,,,,
2012-09-28,,,,,,,,,,
2012-10-31,,,,,,,,,,
2012-11-30,,,,,,,,,,
2012-12-31,,,,,,,,,,
2013-01-31,,,,,,,,,,
2013-02-28,,,,,,,,,,
2013-03-29,,,,,,,,,,
2013-04-30,,,,,,,,,,
2013-05-31,,,,,,,,,,
2013-06-28,,,,,,,,,,
2013-07-31,,,,,,,,,,
2013-08-30,,,,,,,,,,
2013-09-30,,,,,,,,,,
2013-10-31,,,,,,,,,,
2013-11-29,,,,,,,,,,
2013-12-31,,,,,,,,,,
2014-01-31,,,,,,,,,,
2014-02-28,,,,,,,,,,
2014-03-31,,,,,,,,,,
2014-04-30,,,,,,,,,,
2014-05-30,,,,,,,,,,
2014-06-30,,,,,,,,,,
2014-07-31,,,,,,,,,,
2014-08-29,,,,,,,,,,
2014-09-30,,,,,,,,,,
2014-10-31,,,,,,,,,,
2014-11-28,,,,,,,,,,
2014-12-31,,,,,,,,,,
2015-01-30,,,,,,,,,,
2015-02-27,,,,,,,,,,
2015-03-31,,,,,,,,,,
2015-04-30,,,,,,,,,,
2015-05-29,,,,,,,,,,
2015-06-30,,,,,,,,,,
2015-07-31,,,,,,,,,,
2015-08-31,,,,,,,,,,
2015-09-30,,,,,,,,,,
2015-10-30,,,,,,,,,,
2015-11-30,,,,,,,,,,
2015-12-31,,,,,,,,,,
2016-01-29,,,,,,,,,,
2016-02-29,-0.021786710517366803,0.03372061957096514,-0.001438253026130339,0.014005413318346741,0.018606410912921516,0.0026212979660450073,-0.041899448575975606,0.00026811548157518184,-0.017417400080472083,-0.01879476466162517
2016-03-31,0.057695619540956526,0.07863141744552204,0.05857291047520156,0.04351173378998289,0.07319384819492562,0.04997869957175501,-0.011233271122961908,0.029782391942933972,0.048424142404798365,0.057640480036778276
2016-04-29,0.03602682038328179,0.024904553922943273,0.053528529082432275,0.041593454868068314,0.016409257254649885,0.012878854591296174,0.012812071207948361,0.009442639096665798,0.007389750209122951,-0.01694298361930857
2016-05-31,-0.0017789443081506523,0.042086129802753246,0.044608514390167886,0.02544726689539754,0.03656518029024582,0.014911424247144164,0.00653279728290614,0.03462374639929603,0.010017130600109022,0.059817263354672114
2016-06-30,0.04054773643535049,0.053936253395053924,0.03996305295310104,0.021197855082883132,-0.016670597590021596,0.013326357160981128,-0.0061449713380510125,-0.01912655683124448,0.011596905412469197,-0.08067068369291465
2016-07-29,0.03482628525623878,0.0542877949828506,0.049043480159864185,0.046639077774364525,0.053117816435171994,0.07197741548343688,0.0803450473818515,0.07789011828240651,0.09759472927826217,0.10725761424000917
2016-08-31,0.03989525137711499,-0.016350847296362252,-0.06933502832673279,-0.03390131868519378,-0.022506638453266448,-0.02085574541768931,-0.015209806295326348,-0.02256976554066357,-0.019678878474887678,-0.028856996984618095
2016-09-30,0.022631148733589037,-0.006816306909226484,0.008251885151835262,0.0031667842386328324,-0.014355723138926376,0.017803534498747404,0.023344371031077116,-0.024524387401175813,-0.004318492863988721,-0.008890530159571277
2016-10-31,-0.11747417457234892,-0.06253577772606343,-0.12634167843754224,-0.07183997340593072,-0.06740837864410865,-0.09033280534538764,-0.061053669459839165,-0.054939242506694276,-0.10632892473936406,-0.04522689067481352
2016-11-30,0.0843772487805147,0.009898889501081384,-0.012736673620189801,-0.0519839571249322,-0.038901579180780466,0.015384715635939702,0.03960472902376396,0.11035173142059207,0.05866686562870003,0.012490534888553608
2016-12-30,0.015488319994436481,0.007856174524558205,0.0006110216824631495,0.020150100810939264,0.036135393688616665,0.015047954019958195,0.023165746818401,0.0010074463356656849,-0.03168816842868881,0.008517176012104055
2017-01-31,0.04144459455130097,0.01567132863766979,0.024271559098730005,0.06332089154919317,0.061205466385140905,0.044669322456863225,0.09800768106046227,0.04980043855135322,0.05202965758547314,-0.014546867549902627
2017-02-28,0.07405052785402315,0.03329084445227539,0.061113281719715196,0.05329444440977915,0.04966531059019922,0.04822751924920513,0.04914725158708307,0.06763662813231437,0.09901356726070853,0.06675093090703112
2017-03-31,-0.00435879908952289,0.027110582701056967,0.003365695368172846,0.019050797444614336,0.022360829215609373,0.003807831539301846,0.014612814553628247,-0.01061180193574196,0.027594570990269462,0.09633544506720812
2017-04-28,0.04635179490456826,0.03388816738233621,0.04063330458541594,0.009771000500157037,-0.0022379539667996364,0.005821912402642219,0.046432652489142766,0.02015337241954085,0.03857233145162573,0.015708539083456898
2017-05-31,0.060337237971487837,0.046933469742126775,-0.002878823099641825,0.026376142617210274,0.0033819866263684766,0.016352443032726,0.08425691088673078,0.018977866398301995,0.0017931512313373126,-0.02108488906648417
2017-06-30,0.024087975105909893,0.0410038294877465,0.007112449067275317,0.047316260682789636,0.05534789578464949,0.035978331014455876,0.036284564376965776,0.06350384721422397,0.05683155611434095,0.053947090432862756
2017-07-31,0.0598045507544163,0.0021460173080199985,-0.019153028773327325,0.009406299236924468,-0.023535197408601844,-0.010044674323647584,0.007602575631597164,-0.008069886629036646,-0.017470294479800513,0.04221738699208725
2017-08-31,0.02233301976318707,0.0575423678489797,0.030920731962879366,0.0035919617298510267,0.011194266511311482,0.03342711015606894,0.010368802240144007,-0.05153062119439252,-0.020690944440869774,0.003049598583637466
2017-09-29,0.026320720587665086,-0.004197389811166112,0.005887895158517231,-0.013987488852039395,0.027806878794383243,0.015586925056246296,-0.009070097656157997,-0.0019387870770603925,0.011644426476205246,0.02382879575202904
2017-10-31,0.04786579336278481,0.07388575086900384,0.04960396449159273,0.025480648765017228,-0.02843590785844441,-0.04097801522748364,0.0166105688041559,-0.006750715400807701,-0.06849235520139833,-0.009873565512503577
2017-11-30,0.034131824829352224,0.025175609372393288,0.25410354481113834,0.014593192722705336,0.020237296587862108,0.04438799827369818,0.05436194449662627,0.027355920312419957,0.05212215377215381,-0.011534124724526005
2017-12-29,-0.04851259925866321,-0.020207118363313348,-0.0021489302069176985,-0.016735202275295513,-0.027965582902839476,-0.01924074913780378,0.008576132929008625,0.024953291384819443,0.032765622161276396,0.013764670243372166
2018-01-31,0.19485442569166103,0.0714382629667321,0.08000849094808893,0.11990203305391504,0.09115142065840194,0.07849761180294697,0.03176807212773516,0.09931263748460406,0.03431896461906477,0.0734474640921615
2018-02-28,0.012312283105444728,-0.05796534276429973,-0.05474764811307938,-0.0524192711508071,-0.0411798647999481,-0.05251927419600357,-0.03126423497481947,-0.0357431128495261,-0.06574186786783859,-0.10121081315231606
2018-03-30,0.01572792719861019,-0.0002562316267069968,-0.0034555249752381187,-0.04085354340344168,-0.01953850832894488,-0.01661946222593504,-0.036886948019519104,-0.054760627913610416,-0.030196119826542023,0.02088614630362105
2018-04-30,-0.03559536792579302,0.02136667379706031,0.014952155198603692,0.020640608621830796,0.02061676466283552,-0.013734474226379427,-0.020312196306911036,0.02604379953871751,0.035213986325900636,-0.031221457622903848
2018-05-31,0.07108136818860868,0.04033069380514254,0.012469017942687621,0.05534260558664308,0.010165767391088987,-0.04238521094486621,-0.0007858301571205262,0.01563722551588646,-0.02049172455011609,-0.017966402262473005
2018-06-29,-0.03244111500057715,0.0016948579852880674,0.02849617095825972,0.011916153069753743,0.03154317602107135,0.006770095814324917,0.0375794492932339,0.01776571727700003,0.021231017341839926,0.033627612601062076
2018-07-31,0.04157647705200599,0.04738190400315186,0.041928750084831844,0.024987972458297203,0.0799359652983485,0.07739679521687966,0.04456166159695437,0.07643888301839614,0.07308447633076205,0.07438861639638285
2018-08-31,0.08205682227147212,0.04794834686934135,0.04538954285550093,0.046453566157819814,0.010032289139504788,0.030673705513076615,0.03468890528390658,0.059222864698726375,0.010123663903779315,0.02977579930786237
2018-09-28,0.028425099214531784,0.0374233608188016,0.03328074799634508,0.058697551655115955,0.03053462036356232,0.04954718485612225,0.020103807081137532,0.007338333400744228,-0.007460582250178871,0.016044046088105075
2018-10-31,-0.15666292761557304,-0.056027508398848624,-0.057432347752876256,-0.1048307077777238,-0.11343111113020855,-0.08676222563261006,-0.0735952197031804,-0.09521026110872705,-0.10851575343788955,-0.08179903182238481
2018-11-30,0.03150606149969436,0.04794992515353628,0.06542483507464547,0.06227953194663349,0.06518865477470255,0.08839580145291055,0.05925768772835475,0.06504543493908611,0.044995523171936225,0.03222134998832783
2018-12-31,-0.06904127750246468,-0.08284991803107844,-0.11754821936872935,-0.09597066149692418,-0.07889891984086843,-0.08717742493241844,-0.10582740255735312,-0.15489487851216605,-0.11045581002381272,-0.09226253174936665
2019-01-31,0.04104425128556567,0.08539739169562514,0.045022313759770526,0.08750185950420901,0.07842111135981043,0.05484984487263054,0.07916429157139883,0.13410624840227814,0.15369084904247354,0.1791773624293503
2019-02-28,0.021913716897417803,-0.005957299503145071,0.02547324144234009,0.04937815832811219,0.023460627412878354,0.016895939703073164,0.0325176744917979,0.02879814266595232,-0.04174931973878395,0.02400245439645743
2019-03-29,0.020407057494800936,-0.007489493355801902,0.01896635673014659,0.02159019361233916,0.026262887330748663,0.007387462472217443,-0.02166208531469292,-0.02648871890539086,-0.025946309816104778,0.01766122642541065
2019-04-30,-0.057952201235709495,-0.06821738292723883,-0.012722174192705752,-0.02531988695655855,-0.03106326250586139,-0.0006219271350518252,-0.03421250796311994,0.005419685637767384,0.030534810318385786,-0.003515106038428401
2019-05-31,-0.005371591202675401,-0.07809845434502914,-0.03897558641234657,-0.027629953327918528,-0.02695210579085851,-0.045854306067681504,0.017364008622867983,0.005404417069587201,-0.08745463640439327,-0.05575402073367762
2019-06-28,0.1163772927124693,0.0856796419154991,0.08204137643108238,0.087072703444458,0.05166563808721495,0.08968551146342167,0.10522361529635332,0.08337772444036533,0.10627877289455893,0.06205959549879563
2019-07-31,0.0025770530423331805,0.003904632007287079,0.007496670911493882,0.0021041453031535227,-0.0025025166917981845,0.007113302184772741,0.0005690821487395007,0.003143000939985411,0.0058730197685474455,0.0013870340886547674
