Date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
2003-10-31,,,,,,,,,,
2003-11-28,,,,,,,,,,
2003-12-31,,,,,,,,,,
2004-01-30,,,,,,,,,,
2004-02-27,,,,,,,,,,
2004-03-31,,,,,,,,,,
2004-04-30,,,,,,,,,,
2004-05-31,,,,,,,,,,
2004-06-30,,,,,,,,,,
2004-07-30,,,,,,,,,,
2004-08-31,,,,,,,,,,
2004-09-30,,,,,,,,,,
2004-10-29,,,,,,,,,,
2004-11-30,,,,,,,,,,
2004-12-31,,,,,,,,,,
2005-01-31,,,,,,,,,,
2005-02-28,,,,,,,,,,
2005-03-31,,,,,,,,,,
2005-04-29,,,,,,,,,,
2005-05-31,,,,,,,,,,
2005-06-30,,,,,,,,,,
2005-07-29,,,,,,,,,,
2005-08-31,,,,,,,,,,
2005-09-30,,,,,,,,,,
2005-10-31,,,,,,,,,,
2005-11-30,,,,,,,,,,
2005-12-30,,,,,,,,,,
2006-01-31,,,,,,,,,,
2006-02-28,,,,,,,,,,
2006-03-31,,,,,,,,,,
2006-04-28,,,,,,,,,,
2006-05-31,,,,,,,,,,
2006-06-30,,,,,,,,,,
2006-07-31,,,,,,,,,,
2006-08-31,,,,,,,,,,
2006-09-29,,,,,,,,,,
2006-10-31,,,,,,,,,,
2006-11-30,,,,,,,,,,
2006-12-29,,,,,,,,,,
2007-01-31,,,,,,,,,,
2007-02-28,,,,,,,,,,
2007-03-30,,,,,,,,,,
2007-04-30,,,,,,,,,,
2007-05-31,,,,,,,,,,
2007-06-29,,,,,,,,,,
2007-07-31,,,,,,,,,,
2007-08-31,,,,,,,,,,
2007-09-28,,,,,,,,,,
2007-10-31,,,,,,,,,,
2007-11-30,,,,,,,,,,
2007-12-31,,,,,,,,,,
2008-01-31,,,,,,,,,,
2008-02-29,,,,,,,,,,
2008-03-31,,,,,,,,,,
2008-04-30,,,,,,,,,,
2008-05-30,,,,,,,,,,
2008-06-30,,,,,,,,,,
2008-07-31,,,,,,,,,,
2008-08-29,,,,,,,,,,
2008-09-30,,,,,,,,,,
2008-10-31,,,,,,,,,,
2008-11-28,,,,,,,,,,
2008-12-31,,,,,,,,,,
2009-01-30,,,,,,,,,,
2009-02-27,,,,,,,,,,
2009-03-31,,,,,,,,,,
2009-04-30,,,,,,,,,,
2009-05-29,,,,,,,,,,
2009-06-30,,,,,,,,,,
2009-07-31,,,,,,,,,,
2009-08-31,,,,,,,,,,
2009-09-30,,,,,,,,,,
2009-10-30,,,,,,,,,,
2009-11-30,,,,,,,,,,
2009-12-31,,,,,,,,,,
2010-01-29,,,,,,,,,,
2010-02-26,,,,,,,,,,
2010-03-31,,,,,,,,,,
2010-04-30,,,,,,,,,,
2010-05-31,,,,,,,,,,
2010-06-30,,,,,,,,,,
2010-07-30,,,,,,,,,,
2010-08-31,,,,,,,,,,
2010-09-30,,,,,,,,,,
2010-10-29,,,,,,,,,,
2010-11-30,,,,,,,,,,
2010-12-31,,,,,,,,,,
2011-01-31,,,,,,,,,,
2011-02-28,,,,,,,,,,
2011-03-31,,,,,,,,,,
2011-04-29,,,,,,,,,,
2011-05-31,,,,,,,,,,
2011-06-30,,,,,,,,,,
2011-07-29,,,,,,,,,,
2011-08-31,,,,,,,,,,
2011-09-30,,,,,,,,,,
2011-10-31,,,,,,,,,,
2011-11-30,,,,,,,,,,
2011-12-30,,,,,,,,,,
2012-01-31,,,,,,,,,,
2012-02-29,,,,,,,,,,
2012-03-30,,,,,,,,,,
2012-04-30,,,,,,,,,,
2012-05-31,,,,,,,,,,
2012-06-29,,,,,,,,,,
2012-07-31,,,,,,,,,,
2012-08-31,,,,,,,,,,
2012-09-28,,,,,,,,,,
2012-10-31,,,,,,,,,,
2012-11-30,,,,,,,,,,
2012-12-31,,,,,,,,,,
2013-01-31,,,,,,,,,,
2013-02-28,,,,,,,,,,
2013-03-29,,,,,,,,,,
2013-04-30,,,,,,,,,,
2013-05-31,,,,,,,,,,
2013-06-28,,,,,,,,,,
2013-07-31,,,,,,,,,,
2013-08-30,,,,,,,,,,
2013-09-30,,,,,,,,,,
2013-10-31,,,,,,,,,,
2013-11-29,,,,,,,,,,
2013-12-31,,,,,,,,,,
2014-01-31,,,,,,,,,,
2014-02-28,,,,,,,,,,
2014-03-31,,,,,,,,,,
2014-04-30,,,,,,,,,,
2014-05-30,,,,,,,,,,
2014-06-30,,,,,,,,,,
2014-07-31,,,,,,,,,,
2014-08-29,,,,,,,,,,
2014-09-30,,,,,,,,,,
2014-10-31,,,,,,,,,,
2014-11-28,,,,,,,,,,
2014-12-31,,,,,,,,,,
2015-01-30,,,,,,,,,,
2015-02-27,,,,,,,,,,
2015-03-31,,,,,,,,,,
2015-04-30,,,,,,,,,,
2015-05-29,,,,,,,,,,
2015-06-30,,,,,,,,,,
2015-07-31,,,,,,,,,,
2015-08-31,,,,,,,,,,
2015-09-30,,,,,,,,,,
2015-10-30,,,,,,,,,,
2015-11-30,,,,,,,,,,
2015-12-31,,,,,,,,,,
2016-01-29,,,,,,,,,,
2016-02-29,-0.02950879816870441,-0.01318223893634729,-0.012562357095403653,-0.019911406927818176,0.05229838998922346,0.007377593648626095,0.03686599356957554,0.06963323686773017,0.07593346977496754,0.12821542718138781
2016-03-31,0.058270449372676086,0.04571253221556064,0.07420233108835823,0.09398738442454731,0.09417094220398588,0.058654655924915124,0.033606801913308115,0.09279563916126325,0.0619858689874316,0.11662192014502033
2016-04-29,0.0013407032909433633,0.006824207891534077,-0.018906400195735768,-0.024650268019611527,0.008826843493294675,-0.07151900807651933,-0.01947092941123063,-0.007940905823463499,-0.05395000522144877,-0.06962510063802596
2016-05-31,0.01002048792621048,0.004439048117213111,-0.007460192767251865,0.012382299085620075,-0.022483134525899322,-0.022466872334916156,0.026953529038878616,-0.024501062523553052,-0.09079319231607463,-0.07102454510600238
2016-06-30,0.008067230644009176,0.013431664304658157,-0.02798264575918512,-0.021383277158335705,0.023735319570106727,-0.00019658217413874116,-0.025567962859701216,-0.013267547769069651,0.015445809324980112,-0.02229235353035183
2016-07-29,0.052258093209119845,0.03411424621288962,0.02207488653510936,0.0732594099105152,0.041085431271307406,0.13574162566259948,0.06575220749437145,0.11624860080905945,0.08612055000471715,0.10790297843996156
2016-08-31,-0.022230779290821984,-0.08989747007988765,-0.03811305569573431,-0.011784028350851608,-0.011321291900031486,0.04690501663601373,-0.03640440688453637,-0.009233384615032278,0.012248158185073152,0.04465476144026873
2016-09-30,0.004838107337551142,-0.028954265789663442,-0.04809208541086533,-0.02284142976300424,0.011849275932069062,-0.02929663216717358,-0.013644747956136757,-0.04063115348200993,-0.006651368760379565,0.0036065558538482495
2016-10-31,-0.033331251510033466,-0.034713592462748334,-0.04248355872557075,-0.042628954381879344,0.003992234019221552,-0.0013221208270862335,-0.03805221819018857,-0.017510145734630167,0.01217193079374899,0.006937487893489834
2016-11-30,0.03305155429375122,0.04767221511420392,0.05951520204385,0.042746112063744755,0.07577675846062844,0.03110708890182995,0.05259092540461975,0.08221479038739747,0.11438074407213054,0.029987356974297903
2016-12-30,-0.03707368521097359,-0.00936312756578502,-0.06293214214678933,-0.03359535675354203,-0.023611690894482635,0.0071293131488407435,0.0010808542593676955,-0.04627310839203069,-0.008280139012451901,0.012686667770769433
2017-01-31,0.03253903504197363,0.03836081878642463,0.025997523308629995,0.008588779554100775,-0.0403689287535355,0.005198557331386776,0.02771942082528427,0.02371450356406629,-0.03212388696370505,0.04839937490775349
2017-02-28,0.02627492435432599,-0.004671341184580032,0.04557684376517109,-0.014863518118079363,0.021574891288680047,0.04734498033415489,0.01980599962716545,0.0036908925031642705,0.07718090332715725,-0.045816533292426964
2017-03-31,0.03118004931298143,0.0170488306047735,0.042666569234508865,0.002623072484007949,0.04796820029158263,0.049435120744237206,-0.015510500070043473,0.0021370677135715646,-0.020135675540856674,0.010859149111881525
2017-04-28,0.024067097458447817,0.02738730125436741,0.0021763805665483047,0.001014719294483776,0.012790348275532678,0.04770303167285719,0.01204584153837888,-0.002669626478734033,0.004205130543887358,0.053179805699497394
2017-05-31,0.06021528933514946,0.023845107767131588,0.07113423024009355,-0.010317199520532117,0.010244785313434016,0.0016633983783434874,-0.015525227029591008,0.0025059180959939678,-0.0959582183837635,-0.053448586559799525
2017-06-30,-0.009559268335487134,-0.008280222481907962,-0.014607030435021614,0.007238400531866656,0.04933443911152011,0.024654839539375972,0.003726728512528865,0.02299362964130051,-0.034666416865695215,0.06157843335979359
2017-07-31,0.01378032883248183,-0.017326522548782586,0.007413724824996645,0.015545108098410787,0.0032076946874756893,-0.024906107686337626,0.011774047951622088,-0.020544421813058378,-0.0014360649277188793,-0.009652025211789381
2017-08-31,-0.025417802829478888,0.027892411774047204,-0.013276083485270132,-0.008144567382281606,0.0030502765149695854,-0.026144092806510495,-0.05054631735889251,0.013250760636585923,-0.0032892318635843187,-0.06454047765745197
2017-09-29,0.016075973403302135,-0.016997114638472182,0.027989048326431742,0.024188588902543478,0.026600936388751273,0.08152256132272757,0.09543369196743835,0.061840652820214226,0.05155895029193438,0.05852410611754883
2017-10-31,0.031152010009918137,0.029528085801608744,0.020652347627051797,0.0044780863785144525,0.010434321219061753,-0.049053241375879665,-0.01241522482203746,0.00018347090150474163,-0.07191976476515301,-0.0988221208435019
2017-11-30,0.06719462928231401,0.02948340426636657,-0.006211372804136732,0.011514420312288776,0.08081638388627581,0.08438520822987013,0.05778223573213381,0.16760038464097393,0.08202898025706706,0.14743614445584494
2017-12-29,0.0029444576892487173,0.06332460584771289,0.03342330637982218,-0.005361411305832379,0.009186639392188365,0.04273647631885765,0.03330420339423638,0.05475177322703443,0.04872094297361693,0.04625941803561354
2018-01-31,0.06729255257271619,0.06012129945991157,0.03551270354332724,0.05653590347706448,0.06936080948022504,0.08376727463337752,0.030281634034711142,-0.009407186469511239,0.035238267324611515,0.07224795714363932
2018-02-28,-0.03118112443058918,-0.07690159341693169,-0.08951722702218708,-0.03829271631114861,-0.010708342316032475,-0.090783960484637,-0.05400609304551437,-0.029241200481527025,-0.08521203925939595,0.04001343875582497
2018-03-30,-0.007678265374752706,-0.0011389268655767695,0.004405463310116575,-0.01746978523255216,-0.010407923498269578,-0.04651234225151322,-0.009387649752874594,-0.024730561825515678,-0.03462118281974683,0.00756763698360812
2018-04-30,0.020673376335311744,0.035906253319622404,-0.0053318178537881305,-0.026278805788211956,0.033952560745913386,-0.0211662180263724,0.0010633609743367727,0.044612438764895325,0.0035142524801995236,0.06644797215663481
2018-05-31,-0.008255852431502462,-0.011619876206858096,-0.024424303492383337,0.05561213687967722,0.0002219109673508817,0.02274285648313205,0.03677416763600986,0.02845007196014347,0.013292017205066028,0.09314789853116776
2018-06-29,-0.024226295469939246,-0.007887486120464129,0.05062582473685173,0.06872198554161967,0.007012130142922806,-0.019289422832973597,0.01801881155531591,0.01070937367254963,0.022349994306417948,0.05991880481850277
2018-07-31,0.03869845023981874,0.011656951010004394,0.02609492996924125,0.014303193622189144,0.03975563698186118,0.01344369599775123,0.03310364523775342,-0.006213494771616941,0.019493347401491723,-0.026251802215758006
2018-08-31,0.009737241808044167,-0.0038010886196493767,0.04779903135804227,0.06512356030235725,0.03000617638991569,0.061780268137234806,0.054057769775560406,0.01086825775325336,-0.020968320433539633,-0.04075657161565876
2018-09-28,0.0017661652304058473,0.03203659950986881,-0.005115799023449978,-0.04615474160140689,0.018688632823462004,-0.023324050154740743,-0.02847648942444031,0.028088601265776947,-0.004487505286807543,0.030993353200126496
2018-10-31,-0.11131211715424327,-0.074396388836285,-0.09888690374127987,-0.0563997395730228,-0.06879418698595337,-0.023212074118384846,-0.0568902515195203,-0.09176209032458514,-0.06776228049615417,-0.0623616135711647
2018-11-30,-0.041991159605741325,-0.07483152085888413,-0.015621673929162158,0.04733605141211852,-0.016203723672850927,0.07909794853076331,0.03691311815922099,0.046033662995697576,0.027327202380493593,0.11215040408322877
2018-12-31,-0.0722371169596367,-0.07872504618368834,-0.07628426409440246,-0.1630636823557923,-0.07339565785068776,-0.04730539255048827,-0.09547759103728407,-0.10114934417859893,-0.123355075900664,-0.15808288724332759
2019-01-31,0.06305168904369647,0.09119836549045764,0.1040907036671929,0.08486008253170917,0.07104619080908824,0.07757961349672636,0.14711755429118156,0.08897832743990397,0.1705208750961397,0.15436177313013943
2019-02-28,0.04520318159774886,0.06022562901054844,0.046947619871719505,0.06419926185898413,0.059766559490733714,0.040289308213919926,0.0054058210884212,0.028765369376890487,-0.0008663006747895441,0.025883510202381284
2019-03-29,0.036046906494551875,0.037504541007885285,0.062637190769265,0.016228670367179416,0.0293805861713741,0.022945089769071114,-0.015425643301807526,-0.0075051309715497005,-0.0021489285518033383,-0.03486468592507519
2019-04-30,0.02098387954252729,0.025548065845145167,0.03245716018719624,0.0022224719906202674,0.0245535515344811,0.04117745580524176,0.05024575542827316,0.11472841102411035,0.0519467140004408,0.04537661168987143
2019-05-31,-0.05265128634070959,-0.10453295382926943,-0.12220964343890721,-0.003658709522311824,-0.08247788342153552,-0.18326518036877756,-0.07171042501466568,-0.13953161422926083,-0.1370729976651037,-0.07005866823836983
2019-06-28,0.060370349392050646,0.048387920851396427,0.060568729536546885,0.08794035742249033,0.08017337762878005,0.06686341938484318,0.09120702720999951,0.09477937056646353,0.07460039280618387,0.14208802682421787
2019-07-31,0.018487394119875784,0.010529405861193683,0.0168988404426601,0.01012605530373284,0.00158793827647257,0.017537676143828434,-0.002388943749611183,0.001451718374453607,0.018693298762986404,0.0029947987033746015
