Date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
2003-10-31,,,,,,,,,,
2003-11-28,,,,,,,,,,
2003-12-31,,,,,,,,,,
2004-01-30,,,,,,,,,,
2004-02-27,,,,,,,,,,
2004-03-31,,,,,,,,,,
2004-04-30,,,,,,,,,,
2004-05-31,,,,,,,,,,
2004-06-30,,,,,,,,,,
2004-07-30,,,,,,,,,,
2004-08-31,,,,,,,,,,
2004-09-30,,,,,,,,,,
2004-10-29,,,,,,,,,,
2004-11-30,,,,,,,,,,
2004-12-31,,,,,,,,,,
2005-01-31,,,,,,,,,,
2005-02-28,,,,,,,,,,
2005-03-31,,,,,,,,,,
2005-04-29,,,,,,,,,,
2005-05-31,,,,,,,,,,
2005-06-30,,,,,,,,,,
2005-07-29,,,,,,,,,,
2005-08-31,,,,,,,,,,
2005-09-30,,,,,,,,,,
2005-10-31,,,,,,,,,,
2005-11-30,,,,,,,,,,
2005-12-30,,,,,,,,,,
2006-01-31,,,,,,,,,,
2006-02-28,,,,,,,,,,
2006-03-31,,,,,,,,,,
2006-04-28,,,,,,,,,,
2006-05-31,,,,,,,,,,
2006-06-30,,,,,,,,,,
2006-07-31,,,,,,,,,,
2006-08-31,,,,,,,,,,
2006-09-29,,,,,,,,,,
2006-10-31,,,,,,,,,,
2006-11-30,,,,,,,,,,
2006-12-29,,,,,,,,,,
2007-01-31,,,,,,,,,,
2007-02-28,,,,,,,,,,
2007-03-30,,,,,,,,,,
2007-04-30,,,,,,,,,,
2007-05-31,,,,,,,,,,
2007-06-29,,,,,,,,,,
2007-07-31,,,,,,,,,,
2007-08-31,,,,,,,,,,
2007-09-28,,,,,,,,,,
2007-10-31,,,,,,,,,,
2007-11-30,,,,,,,,,,
2007-12-31,,,,,,,,,,
2008-01-31,,,,,,,,,,
2008-02-29,,,,,,,,,,
2008-03-31,,,,,,,,,,
2008-04-30,,,,,,,,,,
2008-05-30,,,,,,,,,,
2008-06-30,,,,,,,,,,
2008-07-31,,,,,,,,,,
2008-08-29,,,,,,,,,,
2008-09-30,,,,,,,,,,
2008-10-31,,,,,,,,,,
2008-11-28,,,,,,,,,,
2008-12-31,,,,,,,,,,
2009-01-30,,,,,,,,,,
2009-02-27,,,,,,,,,,
2009-03-31,,,,,,,,,,
2009-04-30,,,,,,,,,,
2009-05-29,,,,,,,,,,
2009-06-30,,,,,,,,,,
2009-07-31,,,,,,,,,,
2009-08-31,,,,,,,,,,
2009-09-30,,,,,,,,,,
2009-10-30,,,,,,,,,,
2009-11-30,,,,,,,,,,
2009-12-31,,,,,,,,,,
2010-01-29,,,,,,,,,,
2010-02-26,,,,,,,,,,
2010-03-31,,,,,,,,,,
2010-04-30,,,,,,,,,,
2010-05-31,,,,,,,,,,
2010-06-30,,,,,,,,,,
2010-07-30,,,,,,,,,,
2010-08-31,,,,,,,,,,
2010-09-30,,,,,,,,,,
2010-10-29,,,,,,,,,,
2010-11-30,,,,,,,,,,
2010-12-31,,,,,,,,,,
2011-01-31,,,,,,,,,,
2011-02-28,,,,,,,,,,
2011-03-31,,,,,,,,,,
2011-04-29,,,,,,,,,,
2011-05-31,,,,,,,,,,
2011-06-30,,,,,,,,,,
2011-07-29,,,,,,,,,,
2011-08-31,,,,,,,,,,
2011-09-30,,,,,,,,,,
2011-10-31,,,,,,,,,,
2011-11-30,,,,,,,,,,
2011-12-30,,,,,,,,,,
2012-01-31,,,,,,,,,,
2012-02-29,,,,,,,,,,
2012-03-30,,,,,,,,,,
2012-04-30,,,,,,,,,,
2012-05-31,,,,,,,,,,
2012-06-29,,,,,,,,,,
2012-07-31,,,,,,,,,,
2012-08-31,,,,,,,,,,
2012-09-28,,,,,,,,,,
2012-10-31,,,,,,,,,,
2012-11-30,,,,,,,,,,
2012-12-31,,,,,,,,,,
2013-01-31,,,,,,,,,,
2013-02-28,,,,,,,,,,
2013-03-29,,,,,,,,,,
2013-04-30,,,,,,,,,,
2013-05-31,,,,,,,,,,
2013-06-28,,,,,,,,,,
2013-07-31,,,,,,,,,,
2013-08-30,,,,,,,,,,
2013-09-30,,,,,,,,,,
2013-10-31,,,,,,,,,,
2013-11-29,,,,,,,,,,
2013-12-31,,,,,,,,,,
2014-01-31,,,,,,,,,,
2014-02-28,,,,,,,,,,
2014-03-31,,,,,,,,,,
2014-04-30,,,,,,,,,,
2014-05-30,,,,,,,,,,
2014-06-30,,,,,,,,,,
2014-07-31,,,,,,,,,,
2014-08-29,,,,,,,,,,
2014-09-30,,,,,,,,,,
2014-10-31,,,,,,,,,,
2014-11-28,,,,,,,,,,
2014-12-31,,,,,,,,,,
2015-01-30,,,,,,,,,,
2015-02-27,,,,,,,,,,
2015-03-31,,,,,,,,,,
2015-04-30,,,,,,,,,,
2015-05-29,,,,,,,,,,
2015-06-30,,,,,,,,,,
2015-07-31,,,,,,,,,,
2015-08-31,,,,,,,,,,
2015-09-30,,,,,,,,,,
2015-10-30,,,,,,,,,,
2015-11-30,,,,,,,,,,
2015-12-31,,,,,,,,,,
2016-01-29,,,,,,,,,,
2016-02-29,-0.010989527162445596,0.0026696455344284837,-0.009726545281760257,-0.03766416644373232,-0.018524936178811742,-0.04060821249234622,-0.04688736586629096,-0.034283198779957225,-0.025467639371201094,0.0045966680724084386
2016-03-31,0.05678450796079425,0.06320971448547252,0.06377472614761177,0.06906978576600602,0.09379226562264817,0.0690806869616758,0.09220619323484569,0.04686796195986185,0.0897597230099373,0.12065749314527678
2016-04-29,-0.017025909158074653,-0.008674163282394565,0.044025312090642754,0.04923164802749951,0.029416447403146084,0.07691743817427073,0.06946698998278343,0.07936756688101809,0.10026945216964989,0.043949706760644816
2016-05-31,0.044903519956241596,0.05301185947724082,0.040385085645246566,0.04448983645565541,0.019612695080308877,0.05746712547971126,0.027070092326340167,0.02322036491131411,0.033669498805716964,0.03729691988424947
2016-06-30,0.005201558894858309,0.013093356298062535,-0.007106737245343238,-0.0807496303519061,-0.041422608213366484,-0.07600738961304394,-0.0783865450307319,-0.1141906209842179,-0.11657872587282873,-0.11728255517158453
2016-07-29,0.04258277893563901,-0.009355700601996213,0.027139150160050196,0.031244379058140863,0.029505383045461353,0.0644697248535898,0.0690675776836249,0.06424392369715697,0.1012503004743547,0.09169309017699587
2016-08-31,0.043928266832205125,0.033176510819525946,0.0348675164203018,0.03723227774584968,0.057279434771402134,0.04071348406417711,0.0718491911629061,0.08251229697661171,0.05537675883473562,0.05741907868902433
2016-09-30,-0.029660177379745405,-0.008592702562246392,-0.015703219561375676,-0.013667412322227472,-0.017960384450836937,-0.0305470468495541,0.019713322504149366,0.007884111015353634,-0.012700802086944431,-0.0055602455573392495
2016-10-31,-0.044617367966916795,-0.046121645046678865,0.002465216101929259,0.01439280688350079,0.02673659926887205,0.05913263204962926,0.051300577030776395,0.02889978079701185,0.04700113054189392,-0.02005213103332613
2016-11-30,0.06349769813850958,0.047883111064801,0.05866954894350721,0.13190207278676339,0.14840353192232517,0.1636997228643805,0.16185672626093958,0.18560378799654234,0.19756850969599513,0.19450201266533104
2016-12-30,-0.014192382620111577,0.026704931593339434,0.055248232503125425,0.0637540789071818,0.03636711233843188,0.012098789102144273,0.06267646185921401,0.02090513836120748,0.04341883911169004,0.011879872888880658
2017-01-31,0.042481265447195785,-0.000811527106348591,0.02183357471489722,0.017766870130592798,0.021185453510383756,0.015969838977540916,0.005531747087589729,-0.000992685273320008,0.01160464424296505,0.0021074547592671656
2017-02-28,0.04113518553703688,0.043964164962084266,0.04127782363009145,0.05671610620677048,0.06758740147551305,0.07991604146527868,0.023720524593744963,0.03217420386396297,0.03854964395944782,0.07849757627418034
2017-03-31,-0.03496477360563869,-0.03365365523667664,-0.03893325960433527,-0.032964210606455366,-0.034541136890749634,0.010334271866058805,-0.01319146593095845,0.001690701563090924,-0.01768365474499007,-0.029939629261127827
2017-04-28,-0.0015279526948728805,-0.024655799501680103,0.0007006301831729381,-0.0021467227743204864,-0.006678100705006264,0.015622524027401016,0.0017674088430811783,-0.006022713173574205,-0.017598181929504624,0.013956026099630441
2017-05-31,-0.02335568332910147,-0.0146230651332216,-0.02119769926365291,-0.013658989506463493,0.00636619580099023,0.0010544044052315609,0.0025663836765496156,0.016664082171842565,-0.002275723644551725,-0.022295295889517824
2017-06-30,0.07505735250536205,0.049507316792523216,0.06199183339810532,0.05945552721361052,0.04549272811702454,0.057303038362705117,0.042282924983358096,0.058882171179935404,0.0628040980223534,0.0708350738013269
2017-07-31,0.011767032520229894,0.017835245361224453,0.03966313055414653,0.026486552912268535,0.023068287364472972,0.020002955015722912,0.026727058124180598,0.01928131542141398,0.033115140112932276,0.0439113076646525
2017-08-31,-0.03916267871703237,-0.04390547363868063,-0.04580841946292191,-0.03324266313428087,-0.01146785698647019,0.013109208619127646,-0.00852266918328276,-0.027008064814919797,-0.002626086604997191,-0.02666783491055504
2017-09-29,0.08564095761535222,0.06421172245181121,0.07821490728845035,0.04030822277747585,0.036446767236177444,0.04161864866767892,0.0599085191492847,0.06168001658377888,0.023208480052758027,0.042348165783203724
2017-10-31,0.036187713158056134,0.029402711346025758,0.018508113090626388,0.004493169381792912,0.02393637877414242,0.010918309846625927,0.008640738775461046,0.0054671508632408205,0.00484752805842481,0.04593430880601068
2017-11-30,0.04441669703658618,0.060557541912266526,0.04602495294232952,0.053002513219416326,0.061042861279718315,0.06947541097038866,0.027381884523582183,0.027062903767809794,0.03626135608722952,0.02473404285044854
2017-12-29,0.017899393274306834,0.016222105782425906,0.015026137726574367,-0.003963203786132001,0.020256250975347723,-0.007691159739740254,0.008420002148231227,-0.0036493514209843445,0.0210236014776261,0.020311064546685933
2018-01-31,0.04338019689546332,0.044692487124875405,0.0666717881965097,0.027958025799991404,0.08516746887244804,0.06197994238866216,0.0380347336361074,0.048315811623598805,0.0545726262274386,0.030168520444276297
2018-02-28,-0.03477105131298208,-0.0013999052678440277,-0.013847284059636136,0.009244407879206606,-0.04129494259332511,-0.01054914645360697,-0.04256394668768787,-0.005235133300860983,-0.037873000744876505,-0.06422190229854054
2018-03-30,-0.028663090204910646,-0.009798142096860918,-0.033523379982322084,-0.009949590250260284,-0.03477837778789366,-0.029504345177777953,-0.018189713463645285,-0.009355983040260847,-0.023100459514795255,-0.012448589420759961
2018-04-30,8.308085900480108e-05,0.035694030166163807,0.025810260975097834,-0.02136824317680989,0.015305029358569271,0.007926786930249794,-0.031434473729304226,-0.019045520606956162,-0.00985776700359072,-7.811468526765428e-06
2018-05-31,0.013002817874818115,0.0022631688619952745,0.002047620061885699,-0.0036567539042548316,-0.021898406253613834,-0.032811902093988245,-0.0007897164320497437,0.008907327361322397,-0.03681064913053887,-0.016948553562070954
2018-06-29,-0.039860124103399244,-0.02915407691907241,-0.011921127055458383,-0.028384317074491,-0.010732001414319878,-0.01847986092079939,-0.04371427509595192,-0.013747438363799611,-0.018667192286815664,0.008976254288991832
2018-07-31,0.03580969691913015,0.022227714775626777,0.03774458861051828,0.021288153522493598,0.032180410598168833,0.006375096784467064,0.0676185199418076,0.04690604296876693,0.037674989813282135,0.06929281828425059
2018-08-31,0.03234344847726151,0.04017546032513456,0.006308205763749971,0.029174210529895495,0.026927146673810607,0.02714986123896033,-0.010935305339998444,-0.02302716156963815,-0.021235621552733508,-0.03187459531523599
2018-09-28,-0.03916501349673128,-0.03314248388985774,-0.036704658538457315,-0.05102036835150198,-0.032282312010654346,-0.012018886910854034,0.006103433802329657,-0.035933796174981714,-0.008317625659138692,-0.0020632675693972153
2018-10-31,-0.08956141665970983,-0.05273627242229739,-0.040738788414321374,-0.09216296737536105,-0.026377358865584663,-0.04028880538974331,-0.012026703457581759,-0.038442033026266774,-0.07568599787168508,-0.08071814862942076
2018-11-30,0.02848986883040689,0.0359649740994047,0.031185540034369384,0.043089833716675484,0.011772829131680889,0.014148059661302757,0.013824131846585022,0.06768730984046852,0.012923699157687762,0.014221318643042722
2018-12-31,-0.07582228174665306,-0.1463889870907777,-0.10575537722304838,-0.12560116259998147,-0.12086916194722777,-0.08976396197081303,-0.12972811302456227,-0.1260567540606311,-0.09657301480050419,-0.13271196923819403
2019-01-31,0.06880022944744359,0.08988400634664351,0.12003990768328274,0.10592619376892805,0.0868622886660422,0.09283999804906522,0.09266323028283575,0.11872939931088378,0.12030049568892896,0.12043662757130377
2019-02-28,0.05450591493944622,0.04229596451091157,0.07348191819080616,0.03599497889512417,0.07713266522604297,0.042380644153026434,0.029107322710637096,0.04377083065097921,0.04954818076948738,0.03532088117998352
2019-03-29,-0.008675672250606201,-0.017628266000103397,-0.025858088762898728,-0.04810789324961107,-0.05341479097318396,-0.03709628575117211,-0.02214119451789463,-0.050978627946563396,-0.0317549660066165,-0.03384057107430886
2019-04-30,0.07350059753524991,0.07324874853103742,0.09916838127420705,0.0795101152358985,0.07200499640798373,0.08407076930802451,0.08430267874233428,0.10464233671469818,0.09685075746423379,0.1045729559478238
2019-05-31,-0.006151071158525027,0.003027963575677996,-0.05064191709247902,-0.0505445059860637,-0.04835156868763563,-0.08606030775541806,-0.07987326757459151,-0.05855146892919034,-0.10957029441713162,-0.12012968697767987
2019-06-28,0.04841264368208344,0.06600433936321515,0.0614658954405618,0.029774730050053978,0.06843962504746212,0.08019577663761897,0.04357902814154713,0.0831423016171342,0.0573685771694624,0.07056026531643285
2019-07-31,0.032681717135135555,0.033104832199471676,0.022680119179853797,0.023775815551952035,0.015939451921382273,0.014312393205884146,0.005971768939046236,0.005329797449394277,0.008438474035122465,0.017114933541091695
